2266	nominacja	15787	0.004796503165377629%	55.42289588348433%
2267	asteroid	15786	0.004796199339244394%	55.427692082823576%
2268	innego	15784	0.004795591686977925%	55.432487674510554%
2269	hrv	15779	0.004794072556311751%	55.43728174706686%
2270	hase³	15776	0.004793161077912046%	55.442074908144775%
2271	division	15766	0.004790122816579699%	55.446865030961355%
2272	meczach	15763	0.004789211338179994%	55.45165424229954%
2273	podrz¹d	15757	0.004787388381380585%	55.456441630680914%
2274	lokalizacja	15735	0.00478070420644942%	55.46122233488737%
2275	trochê	15731	0.004779488901916481%	55.466001823789284%
2276	joanna	15724	0.004777362118983837%	55.47077918590827%
2277	konsekracji	15720	0.004776146814450898%	55.47555533272272%
2278	spodenki	15719	0.004775842988317664%	55.48033117571104%
2279	przemys³u	15712	0.00477371620538502%	55.48510489191642%
2280	river	15712	0.00477371620538502%	55.489878608121806%
2281	czêœciowo	15702	0.004770677944052672%	55.49464928606586%
2282	najœwiêtszej	15687	0.00476612055205415%	55.49941540661791%
2283	survey	15685	0.0047655128997876805%	55.5041809195177%
2284	powinien	15680	0.004763993769121506%	55.50894491328682%
2285	sprint	15669	0.004760651681655924%	55.513705564968475%
2286	andrzeja	15654	0.004756094289657402%	55.518461659258136%
2287	¿ydów	15645	0.004753359854458289%	55.52321501911259%
2288	micha³a	15640	0.004751840723792115%	55.52796685983638%
2289	teorii	15636	0.004750625419259176%	55.532717485255645%
2290	t¹	15608	0.004742118287528602%	55.53745960354318%
2291	ms	15604	0.004740902982995662%	55.54220050652617%
2292	nat	15600	0.004739687678462724%	55.54694019420463%
2293	muzyczna	15595	0.0047381685477965495%	55.551678362752426%
2294	berlinie	15594	0.004737864721663315%	55.55641622747409%
2295	zajê³a	15584	0.004734826460330967%	55.561151053934424%
2296	wartoœæ	15573	0.004731484372865384%	55.565882538307285%
2297	niestety	15568	0.00472996524219921%	55.570612503549484%
2298	christian	15567	0.0047296614160659755%	55.575342164965555%
2299	simon	15567	0.0047296614160659755%	55.58007182638162%
2300	wola	15566	0.004729357589932741%	55.58480118397155%
2301	planetkanav	15565	0.004729053763799506%	55.58953023773535%
2302	wydawnictwa	15564	0.004728749937666271%	55.594258987673015%
2303	piêciu	15553	0.0047254078502006885%	55.59898439552322%
2304	match	15545	0.00472297724113481%	55.603707372764354%
2305	k¹t	15537	0.004720546632068932%	55.60842791939642%
2306	pucharze	15536	0.004720242805935697%	55.61314816220236%
2307	czerwone	15534	0.004719635153669227%	55.61786779735603%
2308	prawareka	15522	0.00471598924007041%	55.622583786596095%
2309	chce	15520	0.00471538158780394%	55.6272991681839%
2310	lewareka	15520	0.00471538158780394%	55.632014549771704%
2311	label	15513	0.004713254804871296%	55.63672780457657%
2312	skarpety	15503	0.004710216543538949%	55.641438021120116%
2313	osi	15501	0.004709608891272479%	55.646147630011384%
2314	ewa	15495	0.00470778593447307%	55.65085541594586%
2315	mianowany	15494	0.004707482108339836%	55.6555628980542%
2316	formy	15483	0.004704140020874253%	55.66026703807508%
2317	poeta	15483	0.004704140020874253%	55.664971178095946%
2318	autorstwa	15479	0.004702924716341314%	55.66967410281229%
2319	that	15474	0.00470140558567514%	55.674375508397965%
2320	odby³a	15471	0.0047004941072754354%	55.67907600250524%
2321	ka¿dego	15464	0.004698367324342792%	55.683774369829585%
2322	gwiazdozbiór	15463	0.0046980634982095575%	55.688472433327796%
2323	bob	15456	0.004695936715276914%	55.69316837004307%
2324	klasycznym	15450	0.0046941137584775045%	55.69786248380155%
2325	henryka	15435	0.004689556366478983%	55.70255204016803%
2326	artystyczny	15431	0.004688341061946044%	55.70724038122997%
2327	czasach	15430	0.004688037235812809%	55.71192841846579%
2328	odcinku	15424	0.0046862142790134%	55.7166146327448%
2329	nmp	15420	0.004684998974480461%	55.721299631719276%
2330	dzia³	15420	0.004684998974480461%	55.72598463069376%
2331	tony	15406	0.004680745408615174%	55.73066537610237%
2332	hi	15400	0.004678922451815766%	55.73534429855419%
2333	división	15399	0.004678618625682531%	55.74002291717987%
2334	pomorskim	15382	0.004673453581417539%	55.74469637076129%
2335	tradycji	15381	0.004673149755284304%	55.749369520516574%
2336	dodaj	15363	0.004667680884886078%	55.75403720140146%
2337	dotycz¹ce	15356	0.004665554101953435%	55.758702755503414%
2338	jakiœ	15350	0.004663731145154026%	55.76336648664857%
2339	players	15343	0.004661604362221382%	55.76802809101079%
2340	podj¹³	15335	0.004659173753155504%	55.772687264763945%
2341	maryi	15330	0.00465765462248933%	55.77734491938644%
2342	cs	15326	0.004656439317956391%	55.78200135870439%
2343	old	15325	0.0046561354918231565%	55.78665749419621%
2344	srb	15323	0.004655527839556687%	55.79131302203577%
2345	komisja	15322	0.004655224013423452%	55.79596824604919%
2346	review	15305	0.00465005896915846%	55.800618305018354%
2347	für	15302	0.004649147490758756%	55.80526745250911%
2348	wiejska	15302	0.004649147490758756%	55.80991659999987%
2349	luis	15299	0.004648236012359051%	55.81456483601223%
2350	nocy	15298	0.0046479321862258165%	55.819212768198454%
2351	teatru	15297	0.004647628360092582%	55.82386039655855%
2352	krajach	15296	0.004647324533959348%	55.82850772109251%
2353	ostatnich	15293	0.004646413055559643%	55.83315413414807%
2354	your	15290	0.0046455015771599386%	55.837799635725226%
2355	elementy	15287	0.004644590098760234%	55.84244422582399%
2356	systematyka	15287	0.004644590098760234%	55.847088815922746%
2357	olsztyn	15284	0.0046436786203605295%	55.85173249454311%
2358	el¿bieta	15280	0.004642463315827591%	55.85637495785893%
2359	polityczne	15279	0.004642159489694356%	55.86101711734863%
2360	zbrojnych	15275	0.004640944185161417%	55.86565806153379%
2361	strzeli³	15268	0.004638817402228773%	55.87029687893602%
2362	bowiem	15268	0.004638817402228773%	55.87493569633825%
2363	imienia	15259	0.00463608296702966%	55.87957177930528%
2364	mistrzów	15257	0.00463547531476319%	55.884207254620044%
2365	em	15245	0.004631829401164373%	55.88883908402121%
2366	tilastopaja	15242	0.0046309179227646685%	55.89347000194397%
2367	³ukasz	15237	0.004629398792098494%	55.89809940073607%
2368	du¿¹	15231	0.004627575835299086%	55.902726976571365%
2369	obiektów	15223	0.004625145226233207%	55.9073521217976%
2370	zbudowany	15223	0.004625145226233207%	55.911977267023836%
2371	olimpijski	15223	0.004625145226233207%	55.916602412250064%
2372	wykazy	15218	0.004623626095567034%	55.92122603834564%
2373	funkcje	15215	0.004622714617167329%	55.9258487529628%
2374	wie¿y	15210	0.004621195486501155%	55.9304699484493%
2375	kwietniu	15210	0.004621195486501155%	55.93509114393581%
2376	okr¹¿aj¹ca	15209	0.00462089166036792%	55.93971203559617%
2377	young	15199	0.004617853399035573%	55.944329888995206%
2378	brzegu	15191	0.004615422789969694%	55.94894531178518%
2379	podtyp	15187	0.004614207485436755%	55.95355951927061%
2380	s³u¿y³	15186	0.0046139036593035206%	55.95817342292992%
2381	ben	15183	0.004612992180903816%	55.96278641511082%
2382	wspó³pracownicy	15180	0.0046120807025041115%	55.96739849581333%
2383	nid	15161	0.00460630800597265%	55.972004803819296%
2384	august	15161	0.00460630800597265%	55.97661111182527%
2385	series	15156	0.004604788875306477%	55.981215900700576%
2386	tj	15150	0.004602965918507068%	55.985818866619084%
2387	mówi	15128	0.004596281743575903%	55.99041514836266%
2388	oficjalnie	15126	0.004595674091309433%	55.99501082245397%
2389	twórcy	15124	0.0045950664390429635%	55.999605888893015%
2390	pe³ne	15120	0.004593851134510024%	56.00419974002752%
2391	miko³aj	15118	0.0045932434822435544%	56.008792983509764%
2392	atp	15113	0.004591724351577381%	56.01338470786134%
2393	dru¿ynie	15108	0.004590205220911207%	56.017974913082256%
2394	drugiego	15108	0.004590205220911207%	56.02256511830316%
2395	polityki	15106	0.004589597568644737%	56.02715471587181%
2396	poland	15104	0.0045889899163782675%	56.03174370578819%
2397	dobra	15085	0.004583217219846806%	56.03632692300803%
2398	festiwal	15060	0.004575621566515937%	56.04090254457455%
2399	pomocnik	15059	0.004575317740382702%	56.04547786231493%
2400	tekœcie	15051	0.004572887131316824%	56.05005074944625%
2401	iloœci	15048	0.0045719756529171195%	56.05462272509917%
2402	szko³ê	15046	0.00457136800065065%	56.05919409309982%
2403	pa	15039	0.004569241217718006%	56.063763334317535%
2404	uzbrojenie	15037	0.004568633565451537%	56.06833196788299%
2405	vol	15030	0.004566506782518893%	56.07289847466551%
2406	wróci³	15023	0.004564379999586249%	56.07746285466509%
2407	game	15022	0.004564076173453014%	56.082026930838545%
2408	mary	15021	0.00456377234731978%	56.08659070318587%
2409	ex	15014	0.0045616455643871364%	56.091152348750256%
2410	cia³o	15010	0.004560430259854197%	56.09571277901011%
2411	ca³ego	15008	0.004559822607587727%	56.1002726016177%
2412	atlas	14997	0.004556480520122145%	56.10482908213782%
2413	taka	14989	0.004554049911056267%	56.109383132048876%
2414	listopadzie	14977	0.004550403997457449%	56.11393353604633%
2415	pierwotnie	14976	0.004550100171324215%	56.118483636217654%
2416	filip	14973	0.00454918869292451%	56.12303282491058%
2417	pmid	14967	0.004547365736125101%	56.127580190646704%
2418	proboszcz	14962	0.004545846605458927%	56.13212603725216%
2419	prt	14961	0.004545542779325693%	56.13667158003149%
2420	du¿a	14950	0.00454220069186011%	56.14121378072335%
2421	wyœcig	14950	0.00454220069186011%	56.14575598141521%
2422	pozycje	14947	0.004541289213460405%	56.15029727062867%
2423	wst¹pi³	14944	0.0045403777350607015%	56.15483764836373%
2424	rosyjskiego	14943	0.004540073908927467%	56.15937772227266%
2425	górze	14943	0.004540073908927467%	56.163917796181586%
2426	obwód	14938	0.004538554778261292%	56.16845635095985%
2427	round	14926	0.004534908864662475%	56.172991259824514%
2428	sydney	14914	0.004531262951063658%	56.177522522775575%
2429	harry	14911	0.004530351472663953%	56.182052874248235%
2430	database	14907	0.004529136168131014%	56.186582010416366%
2431	u¿ywany	14901	0.004527313211331605%	56.1911093236277%
2432	choroby	14897	0.004526097906798666%	56.1956354215345%
2433	z³ote	14891	0.004524274949999257%	56.2001596964845%
2434	wikiquote	14888	0.004523363471599553%	56.204683059956096%
2435	za³oga	14880	0.004520932862533675%	56.20920399281863%
2436	lotnicze	14872	0.004518502253467796%	56.2137224950721%
2437	usuniêto	14864	0.004516071644401918%	56.2182385667165%
2438	joe	14863	0.004515767818268683%	56.22275433453477%
2439	najwiêcej	14838	0.004508172164937814%	56.22726250669971%
2440	znaleŸæ	14832	0.004506349208138405%	56.231768855907845%
2441	takiego	14827	0.0045048300774722305%	56.23627368598532%
2442	osi¹gn¹³	14820	0.004502703294539587%	56.24077638927986%
2443	konkurencji	14818	0.004502095642273118%	56.24527848492213%
2444	oc	14815	0.004501184163873413%	56.249779669086%
2445	hammer	14807	0.004498753554807535%	56.25427842264081%
2446	science	14805	0.004498145902541066%	56.258776568543354%
2447	liczbê	14801	0.004496930598008126%	56.26327349914136%
2448	deklinacja	14797	0.004495715293475187%	56.267769214434836%
2449	asystent	14793	0.004494499988942248%	56.27226371442378%
2450	powinno	14785	0.0044920693798763695%	56.27675578380366%
2451	seds	14785	0.0044920693798763695%	56.28124785318353%
2452	koszulka	14784	0.004491765553743135%	56.285739618737274%
2453	wielkoœci	14780	0.004490550249210195%	56.29023016898648%
2454	walter	14776	0.004489334944677257%	56.29471950393116%
2455	szwecja	14774	0.004488727292410787%	56.299208231223574%
2456	lepiej	14772	0.004488119640144317%	56.30369635086372%
2457	rosyjskiej	14771	0.0044878158140110825%	56.30818416667773%
2458	sztabu	14759	0.004484169900412265%	56.31266833657814%
2459	generalnej	14755	0.004482954595879326%	56.31715129117402%
2460	spoœród	14750	0.004481435465213152%	56.32163272663923%
2461	kultura	14745	0.004479916334546978%	56.32611264297378%
2462	zdrowia	14745	0.004479916334546978%	56.33059255930833%
2463	w³adys³awa	14744	0.004479612508413743%	56.33507217181674%
2464	samolotu	14742	0.004479004856147274%	56.33955117667289%
2465	lewej	14736	0.004477181899347865%	56.34402835857224%
2466	za³o¿ony	14726	0.004474143638015517%	56.34850250221025%
2467	zwi¹zany	14711	0.004469586246016995%	56.35297208845627%
2468	stadium	14703	0.004467155636951116%	56.35743924409322%
2469	ma³gorzata	14702	0.004466851810817882%	56.36190609590404%
2470	ue	14694	0.004464421201752004%	56.36637051710579%
2471	goœcinnie	14685	0.004461686766552891%	56.37083220387234%
2472	œwiatowa	14680	0.004460167635886717%	56.37529237150823%
2473	nazw	14679	0.004459863809753482%	56.37975223531798%
2474	adamt	14665	0.004455610243888195%	56.38420784556187%
2475	historyk	14662	0.00445469876548849%	56.38866254432736%
2476	nale¿a³	14661	0.0044543949393552554%	56.39311693926671%
2477	apostolska	14656	0.004452875808689082%	56.39756981507541%
2478	karl	14646	0.004449837547356734%	56.40201965262276%
2479	rektascensja	14644	0.004449229895090264%	56.40646888251785%
2480	serie	14644	0.004449229895090264%	56.41091811241294%
2481	windows	14642	0.004448622242823794%	56.41536673465576%
2482	podwójna	14642	0.004448622242823794%	56.41981535689859%
2483	utworzono	14635	0.004446495459891151%	56.42426185235848%
2484	startu	14612	0.0044395074588267506%	56.4287013598173%
2485	samolotów	14607	0.004437988328160577%	56.43313934814547%
2486	barcelona	14602	0.004436469197494403%	56.43757581734296%
2487	alt	14593	0.00443373476229529%	56.442009552105254%
2488	m¹¿	14591	0.0044331271100288205%	56.44644267921529%
2489	championship	14587	0.004431911805495881%	56.45087459102078%
2490	du¿ej	14586	0.004431607979362646%	56.45530619900014%
2491	wyspie	14583	0.004430696500962942%	56.45973689550111%
2492	dfffdf	14578	0.004429177370296768%	56.46416607287141%
2493	zbudowano	14575	0.004428265891897064%	56.4685943387633%
2494	linków	14568	0.00442613910896442%	56.47302047787227%
2495	wiedzy	14564	0.004424923804431481%	56.4774454016767%
2496	otrzyma³a	14550	0.0044206702385661935%	56.48186607191526%
2497	teren	14550	0.0044206702385661935%	56.48628674215383%
2498	wybrane	14537	0.004416720498834141%	56.49070346265266%
2499	sco	14536	0.0044164166727009065%	56.495119879325365%
2500	arcybiskup	14533	0.004415505194301203%	56.49953538451967%
2501	rozgrywkach	14506	0.004407301888703863%	56.50394268640837%
2502	broñ	14500	0.004405478931904455%	56.50834816534027%
2503	wiadomo	14496	0.004404263627371515%	56.512752428967644%
2504	fragment	14486	0.004401225366039168%	56.51715365433368%
2505	lekarz	14480	0.004399402409239759%	56.521553056742924%
2506	miejskiej	14479	0.004399098583106524%	56.52595215532603%
2507	konkurs	14473	0.0043972756263071155%	56.530349430952334%
2508	artist	14469	0.004396060321774176%	56.53474549127411%
2509	meksyk	14465	0.004394845017241237%	56.539140336291354%
2510	najlepsza	14464	0.004394541191108002%	56.543534877482465%
2511	spotkaniu	14463	0.004394237364974767%	56.547929114847435%
2512	du¿y	14454	0.004391502929775654%	56.55232061777721%
2513	rzeknij	14445	0.004388768494576541%	56.55670938627179%
2514	zbiór	14426	0.00438299579804508%	56.56109238206983%
2515	kwalifikacje	14424	0.004382388145778611%	56.56547477021561%
2516	partie	14421	0.004381476667378906%	56.56985624688299%
2517	wielkopolski	14419	0.004380869015112436%	56.5742371158981%
2518	œwiêtej	14414	0.004379349884446262%	56.57861646578255%
2519	are	14398	0.0043744886663145055%	56.58299095444887%
2520	town	14393	0.004372969535648332%	56.58736392398451%
2521	out	14391	0.004372361883381862%	56.591736285867896%
2522	pracowników	14383	0.004369931274315984%	56.59610621714221%
2523	polonia	14382	0.004369627448182749%	56.60047584459039%
2524	narodowych	14382	0.004369627448182749%	56.604845472038576%
2525	transport	14382	0.004369627448182749%	56.60921509948676%
2526	primera	14372	0.004366589186850401%	56.61358168867361%
2527	pola	14369	0.004365677708450697%	56.61794736638206%
2528	country	14363	0.004363854751651288%	56.622311221133714%
2529	marie	14357	0.004362031794851879%	56.62667325292856%
2530	podpisa³	14345	0.004358385881253062%	56.631031638809816%
2531	samoloty	14342	0.0043574744028533575%	56.63538911321267%
2532	proszê	14342	0.0043574744028533575%	56.63974658761552%
2533	wysokie	14338	0.004356259098320418%	56.64410284671384%
2534	spadek	14336	0.004355651446053949%	56.6484584981599%
2535	moim	14325	0.004352309358588366%	56.652810807518485%
2536	oczywiœcie	14316	0.004349574923389253%	56.65716038244187%
2537	wy¿szej	14314	0.0043489672711227835%	56.661509349713%
2538	college	14308	0.0043471443143233745%	56.665856494027324%
2539	fryderyk	14301	0.004345017531390731%	56.67020151155871%
2540	ca³¹	14298	0.004344106052991027%	56.6745456176117%
2541	zaf	14296	0.004343498400724557%	56.67888911601243%
2542	grze	14293	0.004342586922324853%	56.683231702934755%
2543	trasa	14292	0.004342283096191618%	56.68757398603094%
2544	holandii	14290	0.004341675443925149%	56.691915661474866%
2545	lord	14286	0.0043404601393922096%	56.69625612161426%
2546	spotkañ	14282	0.00433924483485927%	56.70059536644912%
2547	zofia	14271	0.004335902747393688%	56.704931269196514%
2548	journal	14270	0.004335598921260453%	56.70926686811777%
2549	tenis	14269	0.004335295095127218%	56.713602163212904%
2550	ref	14268	0.004334991268993983%	56.717937154481895%
2551	pojemnoœæ	14267	0.004334687442860748%	56.72227184192476%
2552	rzeczy	14264	0.004333775964461044%	56.72660561788922%
2553	akcja	14258	0.004331953007661636%	56.73093757089688%
2554	zastosowanie	14244	0.004327699441796349%	56.73526527033867%
2555	odrodzenia	14243	0.004327395615663114%	56.73959266595434%
2556	jaki	14232	0.00432405352819753%	56.743916719482534%
2557	grup	14215	0.004318888483932539%	56.74823560796647%
2558	za³o¿y³	14213	0.00431828083166607%	56.75255388879813%
2559	real	14210	0.0043173693532663655%	56.7568712581514%
2560	znajduj¹ca	14204	0.0043155463964669565%	56.76118680454787%
2561	czemu	14200	0.004314331091934017%	56.7655011356398%
2562	serwis	14196	0.0043131157874010785%	56.7698142514272%
2563	takim	14193	0.004312204309001374%	56.7741264557362%
2564	lutym	14189	0.004310989004468435%	56.778437444740675%
2565	bureau	14189	0.004310989004468435%	56.78274843374514%
2566	ts	14176	0.0043070392647363825%	56.78705547300988%
2567	katolickiego	14169	0.0043049124818037385%	56.79136038549168%
2568	silnika	14167	0.00430430482953727%	56.79566469032122%
2569	car	14158	0.004301570394338156%	56.79996626071556%
2570	misji	14155	0.0043006589159384516%	56.804266919631495%
2571	mieczys³aw	14150	0.004299139785272278%	56.80856605941677%
2572	hrabstwa	14144	0.004297316828472869%	56.81286337624524%
2573	renault	14140	0.00429610152393993%	56.81715947776918%
2574	ferrari	14138	0.00429549387167346%	56.821454971640854%
2575	trenera	14127	0.004292151784207878%	56.82574712342506%
2576	techniczne	14123	0.004290936479674938%	56.83003805990474%
2577	wywalczy³	14123	0.004290936479674938%	56.834328996384414%
2578	cesarza	14123	0.004290936479674938%	56.838619932864084%
2579	atlético	14121	0.004290328827408469%	56.84291026169149%
2580	informacja	14118	0.004289417349008765%	56.8471996790405%
2581	s¹siednie	14113	0.004287898218342591%	56.851487577258844%
2582	green	14112	0.004287594392209356%	56.855775171651054%
2583	zespo³em	14111	0.004287290566076121%	56.86006246221713%
2584	small	14111	0.004287290566076121%	56.864349752783205%
2585	propozycje	14101	0.004284252304743773%	56.86863400508795%
2586	wc	14098	0.004283340826344069%	56.872917345914296%
2587	zawodnicy	14098	0.004283340826344069%	56.877200686740636%
2588	ka¿dej	14089	0.004280606391144956%	56.881481293131785%
2589	rozpoczêto	14087	0.004279998738878486%	56.885761291870665%
2590	okrêtu	14075	0.004276352825279669%	56.890037644695944%
2591	rzêdu	14074	0.004276048999146434%	56.89431369369509%
2592	przyj¹³	14071	0.00427513752074673%	56.89858883121583%
2593	œwiêta	14069	0.00427452986848026%	56.902863361084314%
2594	brown	14066	0.004273618390080555%	56.907136979474394%
2595	ostatnim	14064	0.004273010737814086%	56.91140999021221%
2596	hill	14062	0.004272403085547616%	56.91568239329776%
2597	dj	14056	0.004270580128748208%	56.919952973426504%
2598	okreœlenie	14051	0.0042690609980820336%	56.92422203442459%
2599	arena	14049	0.004268453345815564%	56.928490487770404%
2600	kierunek	14048	0.004268149519682329%	56.932758637290085%
2601	wspó³ma³¿onek	14048	0.004268149519682329%	56.93702678680977%
2602	hs	14040	0.004265718910616451%	56.941292505720384%
2603	chrystusa	14040	0.004265718910616451%	56.945558224631%
2604	niemiecka	14038	0.004265111258349981%	56.94982333588935%
2605	obiekty	14036	0.004264503606083512%	56.954087839495436%
2606	dlaczego	14030	0.0042626806492841035%	56.95835052014472%
2607	autora	14026	0.004261465344751164%	56.962611985489474%
2608	czerwony	14026	0.004261465344751164%	56.96687345083422%
2609	mb	14013	0.004257515605019112%	56.97113096643924%
2610	janeiro	14011	0.004256907952752642%	56.97538787439199%
2611	atak	13998	0.00425295821302059%	56.979640832605014%
2612	w³odzimierz	13997	0.004252654386887355%	56.9838934869919%
2613	santiago	13995	0.004252046734620886%	56.988145533726524%
2614	mo¿liwe	13989	0.0042502237778214765%	56.99239575750434%
2615	wikiprojekt	13988	0.004249919951688242%	56.99664567745603%
2616	istniej¹	13977	0.004246577864222659%	57.00089225532025%
2617	alexander	13977	0.004246577864222659%	57.005138833184475%
2618	takiej	13976	0.004246274038089424%	57.00938510722256%
2619	copa	13973	0.00424536255968972%	57.01363046978226%
2620	pochowany	13968	0.0042438434290235465%	57.01787431321128%
2621	artur	13961	0.0042417166460909025%	57.02211602985737%
2622	dz	13957	0.004240501341557963%	57.02635653119893%
2623	frames	13954	0.0042395898631582595%	57.03059612106209%
2624	moment	13950	0.00423837455862532%	57.034834495620714%
2625	ksi¹¿ek	13942	0.004235943949559441%	57.039070439570274%
2626	kielce	13928	0.004231690383694154%	57.043302129953965%
2627	coa	13926	0.004231082731427685%	57.047533212685394%
2628	cyklu	13925	0.00423077890529445%	57.05176399159069%
2629	per	13913	0.0042271329916956325%	57.055991124582384%
2630	cat	13907	0.004225310034896224%	57.06021643461728%
2631	sta³o	13907	0.004225310034896224%	57.06444174465218%
2632	najwiêksze	13906	0.0042250062087629894%	57.06866675086094%
2633	sb	13898	0.004222575599697111%	57.07288932646064%
2634	podium	13891	0.004220448816764468%	57.0771097752774%
2635	pana	13869	0.004213764641833302%	57.08132353991923%
2636	adama	13866	0.004212853163433597%	57.08553639308267%
2637	g³osowania	13866	0.004212853163433597%	57.0897492462461%
2638	awansowa³	13856	0.00420981490210125%	57.093959061148205%
2639	geo	13854	0.00420920724983478%	57.098168268398034%
2640	drug¹	13852	0.00420859959756831%	57.1023768679956%
2641	tytu³em	13846	0.004206776640768902%	57.10658364463637%
2642	wynikiem	13846	0.004206776640768902%	57.110790421277144%
2643	ed	13842	0.004205561336235963%	57.11499598261338%
2644	politycznych	13834	0.004203130727170084%	57.11919911334055%
2645	zostanie	13833	0.00420282690103685%	57.123401940241585%
2646	trafi³	13825	0.004200396291970971%	57.127602336533556%
2647	zasad	13824	0.004200092465837736%	57.13180242899939%
2648	schemat	13819	0.004198573335171562%	57.13600100233457%
2649	ar	13817	0.004197965682905093%	57.14019896801747%
2650	paris	13815	0.004197358030638624%	57.14439632604811%
2651	powsta³o	13807	0.004194927421572745%	57.14859125346968%
2652	¿o³nierz	13806	0.00419462359543951%	57.15278587706512%
2653	za³o¿ona	13805	0.004194319769306275%	57.15698019683443%
2654	lwów	13804	0.00419401594317304%	57.1611742127776%
2655	tworzy	13804	0.00419401594317304%	57.16536822872077%
2656	biography	13803	0.004193712117039805%	57.169561940837816%
2657	wa¿ne	13799	0.004192496812506867%	57.173754437650324%
2658	leszek	13797	0.004191889160240397%	57.17794632681056%
2659	end	13796	0.004191585334107162%	57.18213791214467%
2660	agnieszka	13795	0.0041912815079739275%	57.18632919365265%
2661	wszed³	13792	0.004190370029574223%	57.190519563682216%
2662	energii	13790	0.004189762377307753%	57.194709326059524%
2663	mariusz	13780	0.004186724115975406%	57.1988960501755%
2664	cesarz	13764	0.004181862897843649%	57.20307791307334%
2665	gatunku	13753	0.0041785208103780665%	57.20725643388372%
2666	zale¿noœci	13744	0.004175786375178953%	57.2114322202589%
2667	w³adcy	13738	0.004173963418379545%	57.21560618367728%
2668	dariusz	13731	0.004171836635446901%	57.21977802031273%
2669	muzyk	13729	0.004171228983180431%	57.223949249295906%
2670	high	13727	0.004170621330913961%	57.22811987062682%
2671	zmiana	13726	0.004170317504780727%	57.2322901881316%
2672	¿yciu	13707	0.004164544808249266%	57.236454732939855%
2673	indywidualnie	13704	0.004163633329849562%	57.2406183662697%
2674	jezusa	13697	0.004161506546916918%	57.24477987281662%
2675	pa³acu	13693	0.004160291242383979%	57.248940164059%
2676	zwi¹zanych	13686	0.004158164459451335%	57.253098328518455%
2677	telewizji	13678	0.004155733850385457%	57.25725406236884%
2678	obrazek	13674	0.004154518545852518%	57.26140858091469%
2679	zmarli	13667	0.004152391762919874%	57.26556097267761%
2680	utworzenia	13665	0.004151784110653405%	57.269712756788266%
2681	publikacje	13660	0.004150264979987231%	57.27386302176825%
2682	symbol	13660	0.004150264979987231%	57.27801328674824%
2683	remix	13659	0.004149961153853996%	57.28216324790209%
2684	sv	13657	0.0041493535015875264%	57.28631260140368%
2685	gdañsku	13648	0.004146619066388414%	57.29045922047007%
2686	niepodleg³oœci	13646	0.004146011414121944%	57.29460523188419%
2687	zawodach	13636	0.0041429731527895955%	57.29874820503698%
2688	jedynym	13631	0.004141454022123422%	57.302889659059105%
2689	so	13630	0.004141150195990187%	57.307030809255096%
2690	krakowa	13629	0.0041408463698569525%	57.31117165562495%
2691	wielkopolskim	13626	0.004139934891457248%	57.31531159051641%
2692	pasmo	13618	0.00413750428239137%	57.3194490947988%
2693	mi³oœæ	13614	0.004136288977858431%	57.32358538377666%
2694	czarny	13611	0.004135377499458726%	57.32772076127612%
2695	powrót	13607	0.004134162194925787%	57.33185492347104%
2696	biuro	13606	0.004133858368792552%	57.33598878183984%
2697	miejski	13603	0.004132946890392848%	57.34012172873023%
2698	wojennej	13586	0.004127781846127857%	57.344249510576354%
2699	pory	13580	0.004125958889328448%	57.34837546946569%
2700	warszawskiej	13562	0.004120490018930221%	57.352495959484614%
2701	gt	13559	0.004119578540530517%	57.356615538025146%
2702	komitet	13554	0.004118059409864343%	57.36073359743501%
2703	przystanek	13548	0.004116236453064934%	57.36484983388807%
2704	strunowce	13540	0.004113805843999056%	57.36896363973207%
2705	wybuchu	13537	0.004112894365599352%	57.37307653409767%
2706	krêgowce	13535	0.004112286713332882%	57.37718882081101%
2707	samochód	13532	0.0041113752349331775%	57.38130019604594%
2708	kapitan	13529	0.004110463756533473%	57.385410659802474%
2709	andreas	13528	0.004110159930400239%	57.38952081973287%
2710	wielokrotnie	13512	0.004105298712268482%	57.39362611844514%
2711	fifa	13508	0.004104083407735543%	57.39773020185288%
2712	rsssf	13504	0.0041028681032026035%	57.401833069956076%
2713	rodzinie	13496	0.004100437494136726%	57.405933507450214%
2714	inna	13491	0.004098918363470551%	57.41003242581369%
2715	stosunku	13490	0.0040986145373373166%	57.41413104035102%
2716	charts	13474	0.00409375331920556%	57.41822479367023%
2717	this	13467	0.004091626536272917%	57.4223164202065%
2718	version	13465	0.004091018884006447%	57.42640743909051%
2719	ddr	13461	0.004089803579473508%	57.43049724266998%
2720	silniki	13457	0.004088588274940568%	57.434585830944926%
2721	gier	13455	0.004087980622674099%	57.4386738115676%
2722	gwiazdy	13454	0.004087676796540864%	57.44276148836414%
2723	okolicach	13439	0.004083119404542342%	57.44684460776868%
2724	powo³any	13439	0.004083119404542342%	57.45092772717322%
2725	no¿na	13437	0.004082511752275872%	57.455010238925496%
2726	emisji	13430	0.004080384969343229%	57.459090623894845%
2727	vs	13426	0.00407916966481029%	57.46316979355965%
2728	sprawy	13423	0.004078258186410585%	57.46724805174606%
2729	papie¿a	13416	0.004076131403477942%	57.47132418314954%
2730	klasztoru	13416	0.004076131403477942%	57.47540031455302%
2731	punktu	13407	0.004073396968278829%	57.4794737115213%
2732	g³ówn¹	13403	0.00407218166374589%	57.483545893185045%
