1503	du¿a	33	0.007753194668621411%	49.8321315881597%
1504	dynastia	33	0.007753194668621411%	49.83988478282832%
1505	potrzeby	33	0.007753194668621411%	49.84763797749694%
1506	widzenia	33	0.007753194668621411%	49.85539117216556%
1507	pracowa³	33	0.007753194668621411%	49.863144366834184%
1508	trzeba	33	0.007753194668621411%	49.8708975615028%
1509	niemal	33	0.007753194668621411%	49.878650756171425%
1510	bogiem	33	0.007753194668621411%	49.88640395084005%
1511	córka	33	0.007753194668621411%	49.89415714550867%
1512	zaledwie	33	0.007753194668621411%	49.90191034017729%
1513	rzeka	33	0.007753194668621411%	49.90966353484591%
1514	wielkoœæ	32	0.007518249375632884%	49.91718178422155%
1515	braku	32	0.007518249375632884%	49.924700033597176%
1516	dzisiaj	32	0.007518249375632884%	49.93221828297281%
1517	pierwotnie	32	0.007518249375632884%	49.93973653234844%
1518	pochodz¹	32	0.007518249375632884%	49.94725478172408%
1519	rozwi¹zania	32	0.007518249375632884%	49.954773031099705%
1520	miejscowoœci	32	0.007518249375632884%	49.96229128047534%
1521	sekundn	32	0.007518249375632884%	49.96980952985098%
1522	warszawskiego	32	0.007518249375632884%	49.977327779226606%
1523	milionów	32	0.007518249375632884%	49.98484602860224%
1524	najlepszy	32	0.007518249375632884%	49.99236427797787%
1525	van	32	0.007518249375632884%	49.999882527353506%
1526	fragmenty	32	0.007518249375632884%	50.00740077672914%
1527	alkoholu	32	0.007518249375632884%	50.01491902610477%
1528	zachód	32	0.007518249375632884%	50.02243727548041%
1529	pisarz	32	0.007518249375632884%	50.029955524856035%
1530	szczyt	32	0.007518249375632884%	50.03747377423167%
1531	rozpuszcza	32	0.007518249375632884%	50.0449920236073%
1532	xxi	32	0.007518249375632884%	50.052510272982936%
1533	cywilizacja	32	0.007518249375632884%	50.06002852235857%
1534	amigaos	32	0.007518249375632884%	50.0675467717342%
1535	w³asne	32	0.007518249375632884%	50.075065021109836%
1536	xv	32	0.007518249375632884%	50.082583270485465%
1537	stanis³aw	32	0.007518249375632884%	50.0901015198611%
1538	œrodowiska	32	0.007518249375632884%	50.097619769236736%
1539	ciep³a	32	0.007518249375632884%	50.105138018612365%
1540	poezji	32	0.007518249375632884%	50.112656267988%
1541	czo³g	32	0.007518249375632884%	50.12017451736363%
1542	polsko	32	0.007518249375632884%	50.127692766739266%
1543	rynku	32	0.007518249375632884%	50.135211016114894%
1544	u¿yciu	32	0.007518249375632884%	50.14272926549053%
1545	university	32	0.007518249375632884%	50.150247514866166%
1546	najwiêksz¹	32	0.007518249375632884%	50.157765764241795%
1547	sieæ	32	0.007518249375632884%	50.16528401361743%
1548	osadu	32	0.007518249375632884%	50.17280226299306%
1549	gmina	32	0.007518249375632884%	50.180320512368695%
1550	czerwony	32	0.007518249375632884%	50.18783876174433%
1551	sytuacja	32	0.007518249375632884%	50.19535701111996%
1552	polu	32	0.007518249375632884%	50.202875260495595%
1553	sekunde	32	0.007518249375632884%	50.210393509871224%
1554	programów	32	0.007518249375632884%	50.21791175924686%
1555	islam	32	0.007518249375632884%	50.22543000862249%
1556	zachodzie	32	0.007518249375632884%	50.232948257998125%
1557	grupê	32	0.007518249375632884%	50.24046650737376%
1558	itd	32	0.007518249375632884%	50.24798475674939%
1559	chwili	32	0.007518249375632884%	50.255503006125025%
1560	zatem	32	0.007518249375632884%	50.263021255500654%
1561	dostêpne	32	0.007518249375632884%	50.27053950487629%
1562	œl¹skie	32	0.007518249375632884%	50.278057754251925%
1563	national	32	0.007518249375632884%	50.285576003627554%
1564	onz	32	0.007518249375632884%	50.29309425300319%
1565	so	32	0.007518249375632884%	50.30061250237882%
1566	absyntu	32	0.007518249375632884%	50.308130751754454%
1567	poziom	32	0.007518249375632884%	50.31564900113009%
1568	naukowych	32	0.007518249375632884%	50.32316725050572%
1569	swej	32	0.007518249375632884%	50.330685499881355%
1570	procesora	32	0.007518249375632884%	50.338203749256984%
1571	architektury	31	0.007283304082644357%	50.34548705333963%
1572	utworów	31	0.007283304082644357%	50.35277035742227%
1573	roztworów	31	0.007283304082644357%	50.36005366150492%
1574	pogl¹d	31	0.007283304082644357%	50.36733696558756%
1575	urzêdowy	31	0.007283304082644357%	50.37462026967021%
1576	niemieckie	31	0.007283304082644357%	50.38190357375285%
1577	publiczna	31	0.007283304082644357%	50.3891868778355%
1578	mieszka	31	0.007283304082644357%	50.39647018191814%
1579	rzymie	31	0.007283304082644357%	50.40375348600079%
1580	boœni	31	0.007283304082644357%	50.41103679008343%
1581	zachodnia	31	0.007283304082644357%	50.41832009416607%
1582	mi³oœci	31	0.007283304082644357%	50.42560339824872%
1583	bibliotecznych	31	0.007283304082644357%	50.43288670233136%
1584	kszta³t	31	0.007283304082644357%	50.44017000641401%
1585	dr	31	0.007283304082644357%	50.44745331049665%
1586	formalnie	31	0.007283304082644357%	50.454736614579296%
1587	akademia	31	0.007283304082644357%	50.46201991866194%
1588	fragment	31	0.007283304082644357%	50.469303222744585%
1589	obiekty	31	0.007283304082644357%	50.47658652682723%
1590	brytania	31	0.007283304082644357%	50.483869830909875%
1591	poczt	31	0.007283304082644357%	50.491153134992516%
1592	serii	31	0.007283304082644357%	50.498436439075164%
1593	formê	31	0.007283304082644357%	50.505719743157805%
1594	studentów	31	0.007283304082644357%	50.51300304724045%
1595	nazywane	31	0.007283304082644357%	50.520286351323094%
1596	antropologia	31	0.007283304082644357%	50.52756965540574%
1597	now¹	31	0.007283304082644357%	50.53485295948838%
1598	rzek¹	31	0.007283304082644357%	50.54213626357103%
1599	³aciñski	31	0.007283304082644357%	50.54941956765367%
1600	kontynentu	31	0.007283304082644357%	50.55670287173631%
1601	odleg³oœci	31	0.007283304082644357%	50.56398617581896%
1602	s³ów	31	0.007283304082644357%	50.5712694799016%
1603	pó³nocno	31	0.007283304082644357%	50.57855278398425%
1604	obowi¹zek	31	0.007283304082644357%	50.58583608806689%
1605	wzd³u¿	31	0.007283304082644357%	50.59311939214954%
1606	amerykañski	31	0.007283304082644357%	50.60040269623218%
1607	poznañ	31	0.007283304082644357%	50.60768600031483%
1608	okreœlenia	31	0.007283304082644357%	50.61496930439747%
1609	pewien	31	0.007283304082644357%	50.62225260848012%
1610	obiektów	31	0.007283304082644357%	50.62953591256276%
1611	pêtli	31	0.007283304082644357%	50.63681921664541%
1612	fizyki	31	0.007283304082644357%	50.64410252072805%
1613	russell	31	0.007283304082644357%	50.651385824810696%
1614	momencie	31	0.007283304082644357%	50.65866912889334%
1615	technologii	31	0.007283304082644357%	50.665952432975985%
1616	ka¿dej	31	0.007283304082644357%	50.673235737058626%
1617	new	31	0.007283304082644357%	50.68051904114127%
1618	zasad	31	0.007283304082644357%	50.687802345223915%
1619	szerokoœæ	31	0.007283304082644357%	50.695085649306556%
1620	du¿y	31	0.007283304082644357%	50.702368953389204%
1621	dodatkowe	31	0.007283304082644357%	50.709652257471845%
1622	inn¹	31	0.007283304082644357%	50.71693556155449%
1623	ku	31	0.007283304082644357%	50.724218865637134%
1624	rodzaje	31	0.007283304082644357%	50.73150216971978%
1625	rz¹dzi³	31	0.007283304082644357%	50.73878547380242%
1626	pascal	31	0.007283304082644357%	50.74606877788507%
1627	kazimierza	31	0.007283304082644357%	50.75335208196771%
1628	czêstochowie	31	0.007283304082644357%	50.76063538605036%
1629	pomimo	31	0.007283304082644357%	50.767918690133%
1630	czarnych	31	0.007283304082644357%	50.77520199421565%
1631	œrodowisku	31	0.007283304082644357%	50.78248529829829%
1632	konstrukcji	31	0.007283304082644357%	50.78976860238094%
1633	nazw	31	0.007283304082644357%	50.79705190646358%
1634	gwiazd	31	0.007283304082644357%	50.80433521054623%
1635	metoda	31	0.007283304082644357%	50.81161851462887%
1636	bash	31	0.007283304082644357%	50.81890181871151%
1637	po³udniu	31	0.007283304082644357%	50.82618512279416%
1638	zanurzenie	31	0.007283304082644357%	50.8334684268768%
1639	sprawy	31	0.007283304082644357%	50.84075173095945%
1640	beta	31	0.007283304082644357%	50.84803503504209%
1641	katowice	30	0.007048358789655829%	50.85508339383175%
1642	ja	30	0.007048358789655829%	50.8621317526214%
1643	prl	30	0.007048358789655829%	50.869180111411055%
1644	japonii	30	0.007048358789655829%	50.876228470200715%
1645	rocznie	30	0.007048358789655829%	50.88327682899037%
1646	niepodleg³oœci	30	0.007048358789655829%	50.89032518778003%
1647	wschodnia	30	0.007048358789655829%	50.89737354656968%
1648	choroba	30	0.007048358789655829%	50.904421905359335%
1649	wykonywania	30	0.007048358789655829%	50.911470264148996%
1650	g³ówny	30	0.007048358789655829%	50.91851862293865%
1651	zwi¹zany	30	0.007048358789655829%	50.9255669817283%
1652	projekt	30	0.007048358789655829%	50.93261534051796%
1653	pisania	30	0.007048358789655829%	50.939663699307616%
1654	apollo	30	0.007048358789655829%	50.94671205809727%
1655	indian	30	0.007048358789655829%	50.95376041688693%
1656	zachodu	30	0.007048358789655829%	50.96080877567658%
1657	ogólnokszta³c¹ce	30	0.007048358789655829%	50.96785713446624%
1658	u¿ycia	30	0.007048358789655829%	50.974905493255896%
1659	ca³ym	30	0.007048358789655829%	50.98195385204555%
1660	lotniczy	30	0.007048358789655829%	50.98900221083521%
1661	po³¹czenia	30	0.007048358789655829%	50.99605056962486%
1662	partnerskie	30	0.007048358789655829%	51.003098928414516%
1663	rz¹dów	30	0.007048358789655829%	51.01014728720418%
1664	badaczy	30	0.007048358789655829%	51.01719564599383%
1665	pm	30	0.007048358789655829%	51.02424400478348%
1666	zmian	30	0.007048358789655829%	51.031292363573144%
1667	myœli	30	0.007048358789655829%	51.0383407223628%
1668	list	30	0.007048358789655829%	51.04538908115245%
1669	w³adców	30	0.007048358789655829%	51.05243743994211%
1670	miêdzynarodowy	30	0.007048358789655829%	51.059485798731764%
1671	trudno	30	0.007048358789655829%	51.066534157521424%
1672	ahenobarbus	30	0.007048358789655829%	51.07358251631108%
1673	procesie	30	0.007048358789655829%	51.08063087510073%
1674	?	30	0.007048358789655829%	51.08767923389039%
1675	granic	30	0.007048358789655829%	51.094727592680044%
1676	cia³	30	0.007048358789655829%	51.1017759514697%
1677	dypl	30	0.007048358789655829%	51.10882431025936%
1678	wojskowych	30	0.007048358789655829%	51.11587266904901%
1679	wielkich	30	0.007048358789655829%	51.122921027838665%
1680	mi³osz	30	0.007048358789655829%	51.129969386628325%
1681	wspó³czynnik	30	0.007048358789655829%	51.13701774541798%
1682	tzn	30	0.007048358789655829%	51.14406610420764%
1683	zachodnich	30	0.007048358789655829%	51.15111446299729%
1684	stron	30	0.007048358789655829%	51.158162821786945%
1685	amnesty	30	0.007048358789655829%	51.165211180576605%
1686	osoba	30	0.007048358789655829%	51.17225953936626%
1687	leczenie	30	0.007048358789655829%	51.17930789815591%
1688	hiszpanii	30	0.007048358789655829%	51.18635625694557%
1689	metod¹	30	0.007048358789655829%	51.193404615735226%
1690	reakcja	30	0.007048358789655829%	51.20045297452488%
1691	stopnia	30	0.007048358789655829%	51.20750133331454%
1692	gates	30	0.007048358789655829%	51.21454969210419%
1693	oprogramowania	30	0.007048358789655829%	51.22159805089385%
1694	bogurodzica	30	0.007048358789655829%	51.228646409683506%
1695	casablanca	30	0.007048358789655829%	51.23569476847316%
1696	woj	30	0.007048358789655829%	51.24274312726282%
1697	³aciñskiego	30	0.007048358789655829%	51.24979148605247%
1698	tablica	30	0.007048358789655829%	51.256839844842126%
1699	przyjmuje	29	0.006813413496667301%	51.2636532583388%
1700	bêd¹ce	29	0.006813413496667301%	51.270466671835464%
1701	valign	29	0.006813413496667301%	51.27728008533213%
1702	walk	29	0.006813413496667301%	51.284093498828796%
1703	komisji	29	0.006813413496667301%	51.29090691232547%
1704	wyj¹tkiem	29	0.006813413496667301%	51.297720325822134%
1705	wymaga	29	0.006813413496667301%	51.3045337393188%
1706	akt	29	0.006813413496667301%	51.311347152815465%
1707	pdf	29	0.006813413496667301%	51.31816056631214%
1708	kodu	29	0.006813413496667301%	51.3249739798088%
1709	parku	29	0.006813413496667301%	51.33178739330547%
1710	prowadzi	29	0.006813413496667301%	51.338600806802134%
1711	apple	29	0.006813413496667301%	51.34541422029881%
1712	marka	29	0.006813413496667301%	51.35222763379547%
1713	sprawie	29	0.006813413496667301%	51.35904104729214%
1714	antybiotyki	29	0.006813413496667301%	51.3658544607888%
1715	samolotów	29	0.006813413496667301%	51.372667874285476%
1716	królewskiej	29	0.006813413496667301%	51.37948128778214%
1717	zale¿y	29	0.006813413496667301%	51.38629470127881%
1718	zawartoœci	29	0.006813413496667301%	51.39310811477547%
1719	po³o¿ony	29	0.006813413496667301%	51.399921528272145%
1720	treœci	29	0.006813413496667301%	51.40673494176881%
1721	umo¿liwia	29	0.006813413496667301%	51.413548355265476%
1722	walce	29	0.006813413496667301%	51.42036176876214%
1723	swe	29	0.006813413496667301%	51.427175182258814%
1724	domena	29	0.006813413496667301%	51.43398859575548%
1725	œl¹ska	29	0.006813413496667301%	51.440802009252145%
1726	aborcja	29	0.006813413496667301%	51.44761542274881%
1727	chojnowa	29	0.006813413496667301%	51.454428836245484%
1728	punktu	29	0.006813413496667301%	51.46124224974215%
1729	terenach	29	0.006813413496667301%	51.468055663238815%
1730	s³oñca	29	0.006813413496667301%	51.47486907673548%
1731	bêd¹cy	29	0.006813413496667301%	51.48168249023215%
1732	epoki	29	0.006813413496667301%	51.48849590372882%
1733	anarchizm	29	0.006813413496667301%	51.495309317225484%
1734	tworzenie	29	0.006813413496667301%	51.50212273072215%
1735	prze³omie	29	0.006813413496667301%	51.50893614421882%
1736	gazeta	29	0.006813413496667301%	51.51574955771549%
1737	mi	29	0.006813413496667301%	51.52256297121215%
1738	wroc³aw	29	0.006813413496667301%	51.52937638470882%
1739	wprowadzenie	29	0.006813413496667301%	51.53618979820549%
1740	references	29	0.006813413496667301%	51.54300321170216%
1741	aborcjê	29	0.006813413496667301%	51.54981662519882%
1742	s³ownik	29	0.006813413496667301%	51.55663003869549%
1743	ducha	29	0.006813413496667301%	51.56344345219216%
1744	towarzystwo	29	0.006813413496667301%	51.570256865688826%
1745	pt	29	0.006813413496667301%	51.57707027918549%
1746	ogólne	29	0.006813413496667301%	51.58388369268216%
1747	marii	28	0.006578468203678773%	51.590462160885835%
1748	odpowiada	28	0.006578468203678773%	51.59704062908952%
1749	miejski	28	0.006578468203678773%	51.6036190972932%
1750	et	28	0.006578468203678773%	51.610197565496875%
1751	objêtoœci	28	0.006578468203678773%	51.61677603370055%
1752	liœcie	28	0.006578468203678773%	51.62335450190423%
1753	stanowisko	28	0.006578468203678773%	51.62993297010791%
1754	wa¿nym	28	0.006578468203678773%	51.63651143831159%
1755	¿elaza	28	0.006578468203678773%	51.643089906515264%
1756	zaczê³y	28	0.006578468203678773%	51.64966837471895%
1757	zasadzie	28	0.006578468203678773%	51.65624684292263%
1758	ca³oœæ	28	0.006578468203678773%	51.662825311126305%
1759	opowieœci	28	0.006578468203678773%	51.66940377932998%
1760	janusz	28	0.006578468203678773%	51.67598224753366%
1761	¿ony	28	0.006578468203678773%	51.68256071573734%
1762	uzyskaæ	28	0.006578468203678773%	51.689139183941016%
1763	wyró¿nia	28	0.006578468203678773%	51.6957176521447%
1764	ziemia	28	0.006578468203678773%	51.70229612034838%
1765	batory	28	0.006578468203678773%	51.70887458855206%
1766	znaleŸæ	28	0.006578468203678773%	51.715453056755734%
1767	narodów	28	0.006578468203678773%	51.72203152495941%
1768	oryginalna	28	0.006578468203678773%	51.72860999316309%
1769	klasy	28	0.006578468203678773%	51.73518846136677%
1770	problemy	28	0.006578468203678773%	51.74176692957045%
1771	pojawi³y	28	0.006578468203678773%	51.74834539777413%
1772	mieli	28	0.006578468203678773%	51.75492386597781%
1773	bielska	28	0.006578468203678773%	51.761502334181486%
1774	legenda	28	0.006578468203678773%	51.768080802385164%
1775	¿yciu	28	0.006578468203678773%	51.77465927058884%
1776	jonów	28	0.006578468203678773%	51.78123773879252%
1777	kolorów	28	0.006578468203678773%	51.787816206996204%
1778	z³ota	28	0.006578468203678773%	51.79439467519988%
1779	soli	28	0.006578468203678773%	51.80097314340356%
1780	analizy	28	0.006578468203678773%	51.80755161160724%
1781	miedzi	28	0.006578468203678773%	51.814130079810916%
1782	œwiêtej	28	0.006578468203678773%	51.82070854801459%
1783	najwa¿niejsze	28	0.006578468203678773%	51.82728701621827%
1784	analiza	28	0.006578468203678773%	51.83386548442195%
1785	nam	28	0.006578468203678773%	51.840443952625634%
1786	wschodni¹	28	0.006578468203678773%	51.84702242082931%
1787	wspólnoty	28	0.006578468203678773%	51.85360088903299%
1788	izaaka	28	0.006578468203678773%	51.86017935723667%
1789	beskidy	28	0.006578468203678773%	51.866757825440345%
1790	zachodniego	28	0.006578468203678773%	51.87333629364402%
1791	jaki	28	0.006578468203678773%	51.8799147618477%
1792	kryzys	28	0.006578468203678773%	51.886493230051386%
1793	karol	28	0.006578468203678773%	51.89307169825506%
1794	p³yty	28	0.006578468203678773%	51.89965016645874%
1795	warto	28	0.006578468203678773%	51.90622863466242%
1796	piotra	28	0.006578468203678773%	51.9128071028661%
1797	ustawy	28	0.006578468203678773%	51.919385571069775%
1798	zapis	28	0.006578468203678773%	51.92596403927345%
1799	st	28	0.006578468203678773%	51.93254250747714%
1800	tle	28	0.006578468203678773%	51.939120975680815%
1801	cyrylica	28	0.006578468203678773%	51.94569944388449%
1802	za³o¿y³	28	0.006578468203678773%	51.95227791208817%
1803	premier	28	0.006578468203678773%	51.95885638029185%
1804	czarne	28	0.006578468203678773%	51.965434848495526%
1805	roman	28	0.006578468203678773%	51.972013316699204%
1806	organizacja	28	0.006578468203678773%	51.97859178490288%
1807	bia³ek	28	0.006578468203678773%	51.98517025310657%
1808	oficjalnie	28	0.006578468203678773%	51.991748721310245%
1809	chrzeœcijañstwo	28	0.006578468203678773%	51.99832718951392%
1810	adolf	28	0.006578468203678773%	52.0049056577176%
1811	polityk	27	0.006343522910690246%	52.01124918062829%
1812	wi¹¿e	27	0.006343522910690246%	52.01759270353898%
1813	urodzenia	27	0.006343522910690246%	52.02393622644967%
1814	min	27	0.006343522910690246%	52.03027974936036%
1815	augusta	27	0.006343522910690246%	52.03662327227105%
1816	uwa¿any	27	0.006343522910690246%	52.04296679518174%
1817	gór	27	0.006343522910690246%	52.04931031809243%
1818	dŸwiêku	27	0.006343522910690246%	52.05565384100312%
1819	wschodnich	27	0.006343522910690246%	52.06199736391381%
1820	alaska	27	0.006343522910690246%	52.0683408868245%
1821	obszaru	27	0.006343522910690246%	52.07468440973519%
1822	wzrostu	27	0.006343522910690246%	52.08102793264588%
1823	przyk³adem	27	0.006343522910690246%	52.08737145555657%
1824	rzymskie	27	0.006343522910690246%	52.09371497846726%
1825	musia³	27	0.006343522910690246%	52.10005850137795%
1826	stosunek	27	0.006343522910690246%	52.10640202428864%
1827	koñczy	27	0.006343522910690246%	52.11274554719933%
1828	podzia³u	27	0.006343522910690246%	52.11908907011002%
1829	modelu	27	0.006343522910690246%	52.12543259302071%
1830	powstaj¹	27	0.006343522910690246%	52.13177611593141%
1831	koœcio³y	27	0.006343522910690246%	52.1381196388421%
1832	ciekawostki	27	0.006343522910690246%	52.14446316175279%
1833	znanym	27	0.006343522910690246%	52.15080668466348%
1834	jak¹	27	0.006343522910690246%	52.15715020757417%
1835	cz³onków	27	0.006343522910690246%	52.16349373048486%
1836	ma³o	27	0.006343522910690246%	52.16983725339555%
1837	ogóle	27	0.006343522910690246%	52.17618077630624%
1838	natury	27	0.006343522910690246%	52.18252429921693%
1839	info	27	0.006343522910690246%	52.18886782212762%
1840	brat	27	0.006343522910690246%	52.19521134503831%
1841	pierwiastka	27	0.006343522910690246%	52.201554867949%
1842	greckiej	27	0.006343522910690246%	52.20789839085969%
1843	cierpienia	27	0.006343522910690246%	52.21424191377038%
1844	wód	27	0.006343522910690246%	52.22058543668107%
1845	re¿yser	27	0.006343522910690246%	52.22692895959176%
1846	spo³ecznych	27	0.006343522910690246%	52.23327248250245%
1847	póŸniejszych	27	0.006343522910690246%	52.23961600541314%
1848	synem	27	0.006343522910690246%	52.24595952832383%
1849	gray	27	0.006343522910690246%	52.25230305123452%
1850	projektu	27	0.006343522910690246%	52.25864657414521%
1851	wrzenia	27	0.006343522910690246%	52.2649900970559%
1852	rozpuszczalny	27	0.006343522910690246%	52.27133361996659%
1853	george	27	0.006343522910690246%	52.27767714287728%
1854	roœliny	27	0.006343522910690246%	52.28402066578797%
1855	powinien	27	0.006343522910690246%	52.29036418869866%
1856	niedaleko	27	0.006343522910690246%	52.29670771160935%
1857	systemy	27	0.006343522910690246%	52.30305123452004%
1858	twórców	27	0.006343522910690246%	52.30939475743073%
1859	wygl¹d	27	0.006343522910690246%	52.31573828034142%
1860	xii	27	0.006343522910690246%	52.32208180325211%
1861	css	27	0.006343522910690246%	52.3284253261628%
1862	Ÿród³o	27	0.006343522910690246%	52.33476884907349%
1863	minut	27	0.006343522910690246%	52.34111237198418%
1864	idei	27	0.006343522910690246%	52.34745589489487%
1865	an	27	0.006343522910690246%	52.35379941780556%
1866	ma³¹	27	0.006343522910690246%	52.36014294071625%
1867	mianem	27	0.006343522910690246%	52.36648646362694%
1868	zdaniem	27	0.006343522910690246%	52.37282998653763%
1869	gwiazdy	27	0.006343522910690246%	52.37917350944832%
1870	budowê	27	0.006343522910690246%	52.38551703235902%
1871	wiêkszych	27	0.006343522910690246%	52.39186055526971%
1872	pomocy	27	0.006343522910690246%	52.3982040781804%
1873	chemiczna	27	0.006343522910690246%	52.40454760109109%
1874	br	27	0.006343522910690246%	52.41089112400178%
1875	polityka	27	0.006343522910690246%	52.41723464691247%
1876	autorem	27	0.006343522910690246%	52.42357816982316%
1877	krajowej	27	0.006343522910690246%	52.42992169273385%
1878	black	27	0.006343522910690246%	52.43626521564454%
1879	zasiêgu	27	0.006343522910690246%	52.44260873855523%
1880	œwiat³o	27	0.006343522910690246%	52.44895226146592%
1881	budynek	27	0.006343522910690246%	52.45529578437661%
1882	mniejsze	27	0.006343522910690246%	52.4616393072873%
1883	drzew	27	0.006343522910690246%	52.46798283019799%
1884	filmy	27	0.006343522910690246%	52.47432635310868%
1885	w³asnej	27	0.006343522910690246%	52.48066987601937%
1886	obie	27	0.006343522910690246%	52.48701339893006%
1887	ai	26	0.006108577617701718%	52.49312197654776%
1888	mieszko	26	0.006108577617701718%	52.499230554165464%
1889	prawos³awny	26	0.006108577617701718%	52.50533913178317%
1890	alfa	26	0.006108577617701718%	52.51144770940087%
1891	¿ó³ty	26	0.006108577617701718%	52.517556287018564%
1892	fr	26	0.006108577617701718%	52.52366486463627%
1893	zamku	26	0.006108577617701718%	52.52977344225397%
1894	towarzystwa	26	0.006108577617701718%	52.53588201987167%
1895	pawe³	26	0.006108577617701718%	52.541990597489374%
1896	gminie	26	0.006108577617701718%	52.548099175107076%
1897	s³u¿by	26	0.006108577617701718%	52.55420775272478%
1898	baza	26	0.006108577617701718%	52.56031633034248%
1899	mnie	26	0.006108577617701718%	52.56642490796018%
1900	sam¹	26	0.006108577617701718%	52.572533485577885%
1901	zachowanie	26	0.006108577617701718%	52.57864206319559%
1902	substancja	26	0.006108577617701718%	52.58475064081329%
1903	pokoju	26	0.006108577617701718%	52.590859218430985%
1904	kationów	26	0.006108577617701718%	52.59696779604869%
1905	pozosta³ych	26	0.006108577617701718%	52.60307637366639%
1906	pozostaje	26	0.006108577617701718%	52.60918495128409%
1907	pewnym	26	0.006108577617701718%	52.615293528901795%
1908	instrukcje	26	0.006108577617701718%	52.6214021065195%
1909	intel	26	0.006108577617701718%	52.6275106841372%
1910	saint	26	0.006108577617701718%	52.6336192617549%
1911	francuskiej	26	0.006108577617701718%	52.639727839372604%
1912	wyraŸnie	26	0.006108577617701718%	52.645836416990306%
1913	autonomiczne	26	0.006108577617701718%	52.65194499460801%
1914	znaczy	26	0.006108577617701718%	52.658053572225704%
1915	zwi¹zanych	26	0.006108577617701718%	52.664162149843406%
1916	linia	26	0.006108577617701718%	52.67027072746111%
1917	móg³	26	0.006108577617701718%	52.67637930507881%
1918	usd	26	0.006108577617701718%	52.68248788269651%
1919	¿adnych	26	0.006108577617701718%	52.688596460314216%
1920	gra	26	0.006108577617701718%	52.69470503793192%
1921	spraw	26	0.006108577617701718%	52.70081361554962%
1922	mitologia	26	0.006108577617701718%	52.70692219316732%
1923	gatunków	26	0.006108577617701718%	52.713030770785025%
1924	is	26	0.006108577617701718%	52.71913934840273%
1925	pory	26	0.006108577617701718%	52.72524792602043%
1926	granicach	26	0.006108577617701718%	52.731356503638125%
1927	burmistrz	26	0.006108577617701718%	52.73746508125583%
1928	centralna	26	0.006108577617701718%	52.74357365887353%
1929	górach	26	0.006108577617701718%	52.74968223649123%
1930	w³asnych	26	0.006108577617701718%	52.755790814108934%
1931	przebieg	26	0.006108577617701718%	52.76189939172664%
1932	dzia³aj¹	26	0.006108577617701718%	52.76800796934434%
1933	karola	26	0.006108577617701718%	52.77411654696204%
1934	stosowanie	26	0.006108577617701718%	52.780225124579744%
1935	zmianê	26	0.006108577617701718%	52.786333702197446%
1936	amoniaku	26	0.006108577617701718%	52.79244227981515%
1937	stopniowo	26	0.006108577617701718%	52.79855085743284%
1938	kolejno	26	0.006108577617701718%	52.804659435050546%
1939	œrodek	26	0.006108577617701718%	52.81076801266825%
1940	ludzkiego	26	0.006108577617701718%	52.81687659028595%
1941	linie	26	0.006108577617701718%	52.82298516790365%
1942	oœrodkiem	26	0.006108577617701718%	52.829093745521355%
1943	hcl	26	0.006108577617701718%	52.83520232313906%
1944	du¿ym	26	0.006108577617701718%	52.84131090075676%
1945	centralnej	26	0.006108577617701718%	52.84741947837446%
1946	edito	26	0.006108577617701718%	52.853528055992165%
1947	sodu	26	0.006108577617701718%	52.85963663360987%
1948	polityczne	26	0.006108577617701718%	52.86574521122757%
1949	œmierci¹	26	0.006108577617701718%	52.871853788845264%
1950	pary	26	0.006108577617701718%	52.87796236646297%
1951	pa	26	0.006108577617701718%	52.88407094408067%
1952	buddyzmu	26	0.006108577617701718%	52.89017952169837%
1953	powieœæ	26	0.006108577617701718%	52.896288099316074%
1954	belgia	26	0.006108577617701718%	52.902396676933776%
1955	miesiêcy	26	0.006108577617701718%	52.90850525455148%
1956	rejonie	26	0.006108577617701718%	52.91461383216918%
1957	rzêdu	26	0.006108577617701718%	52.92072240978688%
1958	styczniu	26	0.006108577617701718%	52.926830987404585%
1959	podstaw¹	26	0.006108577617701718%	52.93293956502229%
1960	stosowania	26	0.006108577617701718%	52.93904814263998%
1961	roli	26	0.006108577617701718%	52.945156720257685%
1962	dyryg	26	0.006108577617701718%	52.95126529787539%
1963	cp	26	0.006108577617701718%	52.95737387549309%
1964	odkrycie	26	0.006108577617701718%	52.96348245311079%
1965	francja	26	0.006108577617701718%	52.969591030728495%
1966	ksi¹g	26	0.006108577617701718%	52.9756996083462%
1967	¿on¹	26	0.006108577617701718%	52.9818081859639%
1968	wbrew	26	0.006108577617701718%	52.9879167635816%
1969	pewnego	26	0.006108577617701718%	52.994025341199304%
1970	dna	25	0.0058736323247131905%	52.99989897352401%
1971	samochodowy	25	0.0058736323247131905%	53.005772605848726%
1972	swym	25	0.0058736323247131905%	53.01164623817344%
1973	autostrada	25	0.0058736323247131905%	53.017519870498155%
1974	czemu	25	0.0058736323247131905%	53.02339350282287%
1975	Ÿród³em	25	0.0058736323247131905%	53.02926713514758%
1976	¿adnej	25	0.0058736323247131905%	53.03514076747229%
1977	prezydentem	25	0.0058736323247131905%	53.04101439979701%
1978	ile	25	0.0058736323247131905%	53.04688803212172%
1979	wojnê	25	0.0058736323247131905%	53.052761664446436%
1980	najstarszy	25	0.0058736323247131905%	53.05863529677114%
1981	ostatnim	25	0.0058736323247131905%	53.06450892909586%
1982	odbywa	25	0.0058736323247131905%	53.07038256142057%
